time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,0.23495212061009035,-0.4747161561420508,24.10569022111382,0.061379584935040477,6.097306483430684,0.0,1.6729512284390224,0.2444658105401158,6.019948312156103,0.024852386062454882,-0.04733327182991686,0.0,476.92920928600887,478.1221653867953,478.59874701898144,479.5554960301279
4.199999999999998,0.33866849136062266,-0.4589533427542025,24.466968003776547,0.06324510516888093,6.094613832130928,0.0,1.7844561889159363,0.2810999808232532,6.022449995189274,0.04131172976514593,-0.04037134631843805,0.0,445.96515371117636,446.53241104337786,444.91367376163106,446.25984091796096
4.259999999999997,0.44977844392546373,-0.4407368293028133,24.83183498266212,0.06537782362905098,6.092312616149037,0.0,1.9192818917402994,0.3263100385719409,6.138946066097982,0.020355722160262466,-0.03459690741955288,0.0,482.1731499007422,482.6086843438052,481.45586489844186,479.86783643455595
4.319999999999996,0.5686661039155679,-0.41988780269787573,25.201855380711844,0.06634313258031899,6.089988829990604,0.0,2.043731873189042,0.36873211513016196,6.19457025089474,0.005785235431223886,-0.048635477111508806,0.0,465.28907765429955,464.1877680070402,465.37467160180415,464.23243825445604
4.379999999999995,0.6949386868080221,-0.39651998820786216,25.574575209235586,0.06626584693059545,6.087476372547705,0.0,2.1655031892930463,0.41018788273416806,6.229033413663995,-0.021757256777002597,-0.030959061821805224,0.0,458.5512190174143,459.95262442846547,460.32713902109685,458.1419914205868
4.439999999999993,0.8282360871314094,-0.3707781533490976,25.947755964716983,0.06512086045604004,6.085629576656272,0.0,2.2778540853153455,0.4477656268953308,6.210265302195753,-0.014209886260901146,-0.03042411966924577,0.0,443.2191138312406,443.26276746328665,442.66282628613135,443.2836549454265
4.499999999999992,0.9685060190754323,-0.3427330166386564,26.320842711290915,0.06395453068183699,6.08404894666544,0.0,2.3978712146461114,0.48696639262247543,6.225702009342511,-0.03276465950680379,-0.019228781443896326,0.0,452.749482915282,453.64939028422936,455.9020536837361,454.41676023351187
4.559999999999991,1.116089768116909,-0.3123308817939343,26.69533016264465,0.061673847129233295,6.083823082668641,0.0,2.5215242189479703,0.5262228387368801,6.256896409050395,-0.05139378673461989,0.01651695903227101,0.0,458.67905131425147,461.5098105144532,459.9234844481302,458.444579174465
4.6199999999999894,1.270582555817076,-0.27977006568453805,27.069235815419134,0.05896689133356947,6.0847522180497755,0.0,2.6281303326664807,0.5589163625102385,6.206824145515355,-0.034845690322279375,0.01333877048482209,0.0,433.96007345757306,433.69305083031924,433.77494607834836,435.1614250770489
4.679999999999988,1.4316642484311624,-0.24522516621884988,27.44123527670361,0.05690679845614266,6.085278384319331,0.0,2.741126119612979,0.5923979009260651,6.193139292227025,-0.03333255555942401,-0.0024457232267461916,0.0,445.40143225853257,444.1082178583431,446.3781434632261,446.5011539632775
4.739999999999987,1.5992992634885907,-0.20876573617731442,27.811387726198788,0.05476157533771975,6.084934180041966,0.0,2.846689003996783,0.6227544218697678,6.1454335735124825,-0.04109729940933465,-0.01330103615422237,0.0,434.8110367162899,433.9005250911185,435.1054910243349,434.4541685826199
4.799999999999986,1.773986761555216,-0.1703263371094708,28.18228163290613,0.05198829078695155,6.084394404695075,0.0,2.9761111522459247,0.6582694604906991,6.217153597609933,-0.059195206375555726,-0.0015393777666413986,0.0,471.86405827385073,472.7714778117052,472.48545972026733,471.08658793657725
4.859999999999984,1.9569670316935348,-0.12968026475054362,28.560127828229156,0.048445380320633724,6.084370856938786,0.0,3.1229437795203454,0.6961448304757188,6.37667310457431,-0.058756836057028375,0.001808200124735687,0.0,499.21348227435936,499.4577495646134,498.74473871986146,498.7747388378486
4.919999999999983,2.1481506297348263,-0.08698232951452697,28.944625945028413,0.04518436616531041,6.084852679449851,0.0,3.249626915143621,0.7267622368172764,6.439457869885164,-0.04674293171380496,0.01822827963001673,0.0,472.02122874718697,473.28690784565543,471.9345096259039,472.85930995427117
4.979999999999982,2.346482974300275,-0.04260375049526287,29.33079809606109,0.042728753806200004,6.085801140451572,0.0,3.3612559431180546,0.7522889054890343,6.432911475998537,-0.03128803037011341,0.010464396289315107,0.0,452.58549531659145,451.9599173020683,451.0046458034221,452.25060383760143
5.0399999999999805,2.551905751952058,0.003355320424244406,29.71871680773382,0.040802020701803166,6.086434024370215,0.0,3.4859120970917,0.7794682887809554,6.497229419492833,-0.033813427256582554,0.010714881514740265,0.0,474.157537618821,474.1766523248994,473.9334251504111,473.73892565900957
